origh;resph;mehodCount;uriCount;useragentCount;requestbodylen_Mean;responsebodylenMean;Ano;Mes;dia;diasemana;hora;minuto;RecordCount
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.000.000;2012;3;16;6;16;1;9
192.168.203.63;192.168.23.103;14;14;14;0.000000;11.995.500.000;2012;3;16;6;16;1;14
192.168.202.76;192.168.26.202;18;18;18;6.777.778;7.985.888.889;2012;3;16;6;16;1;18
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;1;1
192.168.202.102;192.168.24.202;2224;2224;2224;101.014.838;6.418.602.968;2012;3;16;6;16;2;2224
192.168.202.102;192.168.24.152;14;14;14;0.000000;0.000000;2012;3;16;6;16;2;14
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.400.000;2012;3;16;6;16;2;10
192.168.202.118;192.168.23.103;56;56;56;878.553.571;990.821.429;2012;3;16;6;16;2;56
192.168.202.96;192.168.22.152;26;26;26;4.617.615.385;773.307.692;2012;3;16;6;16;2;26
192.168.202.76;192.168.26.202;19;19;19;0.000000;10.599.789.474;2012;3;16;6;16;2;19
192.168.202.90;192.168.201.2;24;24;24;4.458.333;43.192.791.667;2012;3;16;6;16;2;24
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;2;1
192.168.202.102;192.168.24.202;1955;1955;1955;106.780.051;6.354.892.072;2012;3;16;6;16;3;1955
192.168.202.102;192.168.24.152;14;14;14;0.000000;0.000000;2012;3;16;6;16;3;14
192.168.202.118;192.168.23.103;65;65;65;4.384.984.615;1.038.123.077;2012;3;16;6;16;3;65
192.168.202.96;192.168.22.152;22;22;22;5.514.500.000;688.136.364;2012;3;16;6;16;3;22
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.222.222;2012;3;16;6;16;3;9
192.168.202.90;192.168.201.2;13;13;13;15.307.692;27.650.461.538;2012;3;16;6;16;3;13
192.168.202.76;192.168.26.202;4;4;4;0.000000;55.000.000;2012;3;16;6;16;3;4
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;3;1
192.168.202.102;192.168.22.202;7;7;7;0.000000;668.571.429;2012;3;16;6;16;3;7
192.168.202.96;192.168.22.152;51;51;51;3.147.686.275;768.549.020;2012;3;16;6;16;4;51
192.168.202.102;192.168.24.202;1045;1045;1045;115.916.746;6.064.807.656;2012;3;16;6;16;4;1045
192.168.202.102;192.168.24.152;14;14;14;0.000000;0.000000;2012;3;16;6;16;4;14
192.168.202.102;192.168.22.202;402;402;402;94.388.060;7.678.751.244;2012;3;16;6;16;4;402
192.168.202.118;192.168.23.103;2111;2111;2111;486.988.157;944.460.445;2012;3;16;6;16;4;2111
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.900.000;2012;3;16;6;16;4;10
192.168.202.76;192.168.26.202;18;18;18;6.777.778;7.728.777.778;2012;3;16;6;16;4;18
192.168.203.63;192.168.23.103;93;93;93;0.000000;1.681.548.387;2012;3;16;6;16;4;93
192.168.202.96;192.168.22.152;139;139;139;1.697.316.547;806.489.209;2012;3;16;6;16;5;139
192.168.202.102;192.168.24.202;1310;1310;1310;112.880.153;6.760.802.290;2012;3;16;6;16;5;1310
192.168.202.102;192.168.22.202;778;778;778;109.050.129;9.536.897.172;2012;3;16;6;16;5;778
192.168.202.102;192.168.24.152;8;8;8;0.000000;0.000000;2012;3;16;6;16;5;8
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.222.222;2012;3;16;6;16;5;9
192.168.202.76;192.168.26.202;5;5;5;0.000000;20.535.000.000;2012;3;16;6;16;5;5
192.168.202.96;192.168.22.152;80;80;80;10.537.712.500;684.462.500;2012;3;16;6;16;6;80
192.168.202.102;192.168.24.202;1322;1322;1322;119.731.467;6.372.406.203;2012;3;16;6;16;6;1322
192.168.202.102;192.168.22.202;755;755;755;71.618.543;10.977.011.921;2012;3;16;6;16;6;755
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.700.000;2012;3;16;6;16;6;10
192.168.202.76;192.168.26.202;26;26;26;0.000000;8.328.692.308;2012;3;16;6;16;6;26
192.168.202.87;192.168.201.2;10;10;10;220.400.000;15.442.300.000;2012;3;16;6;16;6;10
192.168.202.80;192.168.21.253;7;7;7;120.285.714;3.572.857.143;2012;3;16;6;16;6;7
192.168.202.102;192.168.22.202;663;663;663;59.914.027;7.711.039.216;2012;3;16;6;16;7;663
192.168.202.102;192.168.24.202;1360;1360;1360;123.079.412;6.463.994.853;2012;3;16;6;16;7;1360
192.168.202.96;192.168.22.152;32;32;32;19.031.250;920.875.000;2012;3;16;6;16;7;32
192.168.202.102;192.168.23.202;555;555;555;111.908.108;7.704.250.450;2012;3;16;6;16;7;555
192.168.202.87;192.168.201.2;11;11;11;202.090.909;18.489.272.727;2012;3;16;6;16;7;11
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.444.444;2012;3;16;6;16;7;9
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;7;1
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;16;7;2
192.168.202.102;192.168.24.202;1204;1204;1204;80.784.884;8.524.825.581;2012;3;16;6;16;8;1204
192.168.202.102;192.168.22.202;695;695;695;117.951.079;7.786.341.007;2012;3;16;6;16;8;695
192.168.202.102;192.168.23.202;738;738;738;74.712.737;7.743.532.520;2012;3;16;6;16;8;738
192.168.202.87;192.168.201.2;4;4;4;500.500.000;12.741.500.000;2012;3;16;6;16;8;4
192.168.202.96;192.168.22.152;1298;1298;1298;37.867.488;930.543.143;2012;3;16;6;16;8;1298
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.800.000;2012;3;16;6;16;8;10
192.168.202.76;192.168.26.202;13;13;13;0.000000;8.877.307.692;2012;3;16;6;16;8;13
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;8;1
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;16;8;2
192.168.202.102;192.168.23.202;634;634;634;83.089.905;5.789.881.703;2012;3;16;6;16;9;634
192.168.202.102;192.168.24.202;1065;1065;1065;0.854460;9.105.207.512;2012;3;16;6;16;9;1065
192.168.202.96;192.168.22.152;71;71;71;0.000000;0.000000;2012;3;16;6;16;9;71
192.168.202.102;192.168.22.202;29;29;29;119.000.000;7.783.000.000;2012;3;16;6;16;9;29
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.444.444;2012;3;16;6;16;9;9
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;9;1
192.168.202.118;192.168.24.152;24;24;24;7.033.500.000;1.069.708.333;2012;3;16;6;16;9;24
192.168.202.102;192.168.25.202;7;7;7;0.000000;85.714.286;2012;3;16;6;16;9;7
192.168.202.102;192.168.23.202;881;881;881;111.624.291;7.793.400.681;2012;3;16;6;16;10;881
192.168.202.118;192.168.24.152;31;31;31;21.340.580.645;950.354.839;2012;3;16;6;16;10;31
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.800.000;2012;3;16;6;16;10;10
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;16;10;2
192.168.204.70;192.168.202.78;2;2;2;0.000000;12.202.000.000;2012;3;16;6;16;10;2
192.168.202.87;192.168.201.2;3;3;3;433.666.667;16.932.333.333;2012;3;16;6;16;10;3
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;10;1
192.168.202.102;192.168.25.202;31;31;31;10.774.194;378.935.484;2012;3;16;6;16;10;31
192.168.202.96;192.168.24.152;11;11;11;189.636.364;963.454.545;2012;3;16;6;16;10;11
192.168.204.70;192.168.202.79;3;3;3;0.000000;504.666.667;2012;3;16;6;16;10;3
192.168.202.118;192.168.24.152;98;98;98;2.323.265.306;994.551.020;2012;3;16;6;16;11;98
192.168.202.102;192.168.23.202;926;926;926;40.420.086;14.546.916.847;2012;3;16;6;16;11;926
192.168.202.96;192.168.24.152;28;28;28;28.397.714.286;1.034.535.714;2012;3;16;6;16;11;28
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.444.444;2012;3;16;6;16;11;9
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;11;1
192.168.202.102;192.168.26.202;219;219;219;95.374.429;7.560.776.256;2012;3;16;6;16;11;219
192.168.204.70;192.168.202.79;1;1;1;0.000000;195.000.000;2012;3;16;6;16;11;1
192.168.202.87;192.168.201.2;5;5;5;768.600.000;10.279.800.000;2012;3;16;6;16;11;5
192.168.202.102;192.168.26.202;1580;1580;1580;106.635.443;7.778.870.886;2012;3;16;6;16;12;1580
192.168.202.96;192.168.24.152;967;967;967;347.628.749;1.155.322.647;2012;3;16;6;16;12;967
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.800.000;2012;3;16;6;16;12;10
192.168.202.118;192.168.24.152;192;192;192;586.588.542;926.281.250;2012;3;16;6;16;12;192
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;12;1
192.168.202.102;192.168.23.202;29;29;29;169.206.897;7.792.000.000;2012;3;16;6;16;12;29
192.168.202.118;192.168.24.152;2415;2415;2415;165.623.188;960.001.656;2012;3;16;6;16;13;2415
192.168.202.102;192.168.23.202;1388;1388;1388;176.395.533;7.792.000.000;2012;3;16;6;16;13;1388
192.168.202.102;192.168.26.202;801;801;801;53.554.307;6.315.881.398;2012;3;16;6;16;13;801
192.168.202.76;192.168.229.156;8;8;8;0.000000;3.555.375.000;2012;3;16;6;16;13;8
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;16;13;2
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;13;1
192.168.202.102;192.168.22.202;2;2;2;0.000000;288.500.000;2012;3;16;6;16;13;2
192.168.202.102;192.168.23.202;1049;1049;1049;172.906.578;7.792.000.000;2012;3;16;6;16;14;1049
192.168.202.102;192.168.26.202;645;645;645;85.575.194;11.878.494.574;2012;3;16;6;16;14;645
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.550.800.000;2012;3;16;6;16;14;10
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;14;1
192.168.202.87;192.168.201.2;3;3;3;433.666.667;16.932.333.333;2012;3;16;6;16;14;3
192.168.202.102;192.168.28.202;248;248;248;106.705.645;7.793.000.000;2012;3;16;6;16;14;248
192.168.202.90;192.168.22.101;2;2;2;0.000000;1.401.000.000;2012;3;16;6;16;14;2
192.168.202.90;192.168.23.101;9;9;9;6.888.889;4.048.000.000;2012;3;16;6;16;14;9
192.168.202.90;192.168.24.101;7;7;7;4.428.571;2.684.857.143;2012;3;16;6;16;14;7
192.168.202.102;192.168.22.202;78;78;78;168.628.205;7.783.000.000;2012;3;16;6;16;14;78
192.168.202.102;192.168.23.202;807;807;807;171.972.739;7.792.000.000;2012;3;16;6;16;15;807
192.168.202.102;192.168.22.202;1024;1024;1024;174.533.203;7.783.000.000;2012;3;16;6;16;15;1024
192.168.202.102;192.168.26.202;232;232;232;72.844.828;12.533.525.862;2012;3;16;6;16;15;232
192.168.202.102;192.168.28.202;486;486;486;56.804.527;9.300.514.403;2012;3;16;6;16;15;486
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.549.444.444;2012;3;16;6;16;15;9
192.168.202.80;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;16;15;1
192.168.202.90;192.168.24.101;4;4;4;0.000000;1.307.500.000;2012;3;16;6;16;15;4
192.168.202.102;192.168.22.202;857;857;857;178.051.342;7.783.000.000;2012;3;16;6;16;16;857
192.168.202.102;192.168.28.202;625;625;625;18.553.600;15.053.974.400;2012;3;16;6;16;16;625
